By solving y''(x)=-y with y(0)=1 and y'(0)=0, we get cos(2*pi)=1.00001
By solving y''(x)=-y-y'(x)/10 with y(0)=1 and y'(0)=0, we get y(2*pi)=0.730069


5.81977	0.649371	0.339158	
5.84086	0.656371	0.324689	
5.86195	0.663065	0.310106	
5.88304	0.669451	0.295413	
5.90413	0.675527	0.28062	
5.92523	0.681289	0.265731	
5.94632	0.686738	0.250755	
5.96742	0.691869	0.235699	
5.98851	0.696682	0.220569	
6.00961	0.701176	0.205372	
6.03071	0.705348	0.190115	
6.05181	0.709198	0.174806	
6.07291	0.712725	0.159451	
6.09401	0.715927	0.144058	
6.11511	0.718804	0.128632	
6.13621	0.721355	0.113182	
6.1573	0.72358	0.0977146	
6.1784	0.725478	0.0822361	
6.1995	0.72705	0.0667537	
6.2206	0.728295	0.0512743	
6.2417	0.729214	0.0358049	
6.2628	0.729806	0.0203521	
6.28319	0.730069	0.00544374	
